date, time, temperature, humidity
2023-11-07, 09:41:16, 26.40, 45.20
2023-11-07, 09:42:17, 26.50, 45.20
2023-11-07, 09:43:20, 26.50, 44.40
2023-11-07, 09:44:23, 26.40, 44.50
2023-11-07, 09:45:24, 26.50, 44.60
2023-11-07, 09:46:27, 26.70, 44.10
2023-11-07, 09:47:28, 26.80, 44.20
2023-11-07, 09:48:28, 26.90, 43.70
2023-11-07, 09:49:29, 26.90, 44.00
2023-11-07, 09:50:29, 26.90, 43.70
2023-11-07, 09:51:30, 27.00, 43.70
2023-11-07, 09:52:30, 26.90, 43.30
2023-11-07, 09:53:31, 26.90, 43.10
2023-11-07, 09:54:32, 26.90, 43.60
2023-11-07, 09:55:32, 27.00, 43.00
2023-11-07, 09:56:33, 27.10, 42.70
2023-11-07, 09:57:33, 27.20, 42.70
2023-11-07, 09:58:34, 27.20, 41.60
2023-11-07, 09:59:34, 27.30, 41.80
2023-11-07, 10:00:38, 27.00, 42.10
2023-11-07, 10:01:38, 26.80, 43.20
2023-11-07, 10:02:39, 26.60, 43.80
2023-11-07, 10:03:39, 26.50, 44.40
2023-11-07, 10:04:42, 26.50, 44.30
2023-11-07, 10:05:43, 26.40, 44.40
2023-11-07, 10:06:44, 26.40, 44.40
2023-11-07, 10:07:47, 26.50, 44.50
2023-11-07, 10:08:47, 26.60, 43.90
2023-11-07, 10:09:48, 26.70, 43.90
2023-11-07, 10:10:48, 26.70, 43.80
2023-11-07, 10:11:52, 26.80, 43.50
2023-11-07, 10:12:52, 26.90, 43.60
2023-11-07, 10:13:53, 27.00, 43.20
2023-11-07, 10:14:53, 27.10, 42.80
2023-11-07, 10:15:54, 27.00, 42.80
2023-11-07, 10:16:59, 27.10, 42.50
2023-11-07, 10:18:00, 27.10, 42.20
2023-11-07, 10:19:01, 27.10, 42.60
2023-11-07, 10:20:01, 27.10, 42.60
2023-11-07, 10:21:04, 27.20, 42.70
2023-11-07, 10:22:05, 27.20, 42.90
2023-11-07, 10:23:05, 27.40, 41.90
2023-11-07, 10:24:06, 27.40, 41.90
2023-11-07, 10:25:06, 27.40, 41.80
2023-11-07, 10:26:07, 27.40, 40.90
2023-11-07, 10:27:08, 27.40, 41.30
2023-11-07, 10:28:08, 27.40, 41.40
2023-11-07, 10:29:09, 27.50, 41.50
2023-11-07, 10:30:09, 27.50, 41.60
2023-11-07, 10:31:10, 27.60, 41.70
2023-11-07, 10:32:10, 27.70, 40.20
2023-11-07, 10:33:11, 27.70, 41.00
2023-11-07, 10:34:12, 27.70, 41.40
2023-11-07, 10:35:12, 27.70, 41.60
2023-11-07, 10:36:13, 27.70, 41.60
2023-11-07, 10:37:13, 27.70, 41.60
2023-11-07, 10:38:19, 27.70, 41.40
2023-11-07, 10:39:22, 27.70, 41.10
2023-11-07, 10:40:25, 27.70, 41.20
2023-11-07, 10:41:26, 27.80, 40.80
2023-11-07, 10:42:29, 27.80, 41.30
2023-11-07, 10:43:29, 27.80, 41.20
2023-11-07, 10:44:30, 27.80, 40.90
2023-11-07, 10:45:33, 27.80, 41.30
2023-11-07, 10:46:34, 27.90, 41.10
2023-11-07, 10:47:34, 27.90, 41.30
2023-11-07, 10:48:35, 28.00, 41.20
2023-11-07, 10:49:35, 28.00, 40.90
2023-11-07, 10:50:36, 28.00, 40.80
2023-11-07, 10:51:37, 28.10, 41.00
2023-11-07, 10:52:37, 28.10, 41.10
2023-11-07, 10:53:38, 28.00, 40.70
2023-11-07, 10:54:38, 28.10, 41.40
2023-11-07, 10:55:39, 28.10, 41.10
2023-11-07, 10:56:39, 28.20, 41.10
2023-11-07, 10:57:40, 28.20, 40.80
2023-11-07, 10:58:41, 28.20, 40.50
2023-11-07, 10:59:44, 28.20, 41.30
2023-11-07, 11:00:44, 28.30, 41.00
2023-11-07, 11:01:45, 28.30, 40.60
2023-11-07, 11:02:46, 28.30, 41.00
2023-11-07, 11:03:46, 28.30, 40.50
2023-11-07, 11:04:47, 28.30, 40.80
2023-11-07, 11:05:47, 28.30, 40.80
2023-11-07, 11:06:48, 28.30, 40.90
2023-11-07, 11:07:48, 28.30, 41.00
2023-11-07, 11:08:49, 28.20, 41.00
2023-11-07, 11:09:50, 28.20, 41.20
2023-11-07, 11:10:50, 28.20, 41.20
2023-11-07, 11:11:53, 28.20, 41.00
2023-11-07, 11:12:54, 28.20, 40.80
2023-11-07, 11:13:54, 28.30, 41.10
2023-11-07, 11:14:57, 28.30, 41.10
2023-11-07, 11:15:58, 28.30, 40.80
2023-11-07, 11:16:59, 28.30, 41.00
2023-11-07, 11:17:59, 28.30, 40.60
2023-11-07, 11:19:00, 28.40, 40.90
2023-11-07, 11:20:03, 28.40, 40.40
2023-11-07, 11:21:03, 28.40, 40.80
2023-11-07, 11:22:04, 28.50, 41.00
2023-11-07, 11:23:07, 28.40, 40.80
2023-11-07, 11:24:08, 28.40, 41.00
2023-11-07, 11:25:11, 28.30, 41.00
2023-11-07, 11:26:11, 28.30, 40.80
2023-11-07, 11:27:12, 28.50, 40.80
2023-11-07, 11:28:13, 28.60, 40.80
2023-11-07, 11:29:13, 28.50, 40.60
2023-11-07, 11:30:14, 28.60, 40.30
2023-11-07, 11:31:14, 28.60, 40.50
2023-11-07, 11:32:15, 28.50, 40.70
2023-11-07, 11:33:15, 28.30, 40.70
2023-11-07, 11:34:16, 28.20, 41.20
2023-11-07, 11:35:17, 28.20, 41.30
2023-11-07, 11:36:17, 28.10, 41.70
2023-11-07, 11:37:18, 28.10, 41.40
2023-11-07, 11:38:18, 28.20, 41.50
2023-11-07, 11:39:19, 28.20, 41.60
2023-11-07, 11:40:24, 28.20, 41.60
2023-11-07, 11:41:25, 28.20, 41.60
2023-11-07, 11:42:26, 28.20, 41.70
2023-11-07, 11:43:26, 28.20, 41.60
2023-11-07, 11:44:27, 28.20, 41.50
2023-11-07, 11:45:27, 28.30, 41.50
2023-11-07, 11:46:28, 28.20, 41.40
2023-11-07, 11:47:29, 28.20, 41.50
2023-11-07, 11:48:29, 28.20, 41.60
2023-11-07, 11:49:30, 28.20, 41.80
2023-11-07, 11:50:33, 28.20, 41.80
2023-11-07, 11:51:36, 28.20, 41.90
2023-11-07, 11:52:39, 28.20, 42.00
2023-11-07, 11:53:40, 28.20, 42.00
2023-11-07, 11:54:40, 28.30, 41.90
2023-11-07, 11:55:41, 28.30, 41.70
2023-11-07, 11:56:41, 28.30, 41.60
2023-11-07, 11:57:42, 28.30, 41.50
2023-11-07, 11:58:42, 28.30, 41.60
2023-11-07, 11:59:43, 28.40, 41.70
2023-11-07, 12:00:44, 28.40, 41.50
2023-11-07, 12:01:44, 28.40, 41.40
2023-11-07, 12:02:45, 28.50, 41.40
2023-11-07, 12:03:45, 28.60, 41.20
2023-11-07, 12:04:46, 28.70, 41.10
2023-11-07, 12:05:46, 28.70, 41.10
2023-11-07, 12:06:47, 28.80, 40.90
2023-11-07, 12:07:53, 28.90, 40.70
2023-11-07, 12:08:53, 29.00, 40.70
2023-11-07, 12:09:54, 29.00, 40.70
2023-11-07, 12:10:54, 29.10, 40.60
2023-11-07, 12:11:55, 29.00, 40.60
2023-11-07, 12:12:56, 29.10, 40.50
2023-11-07, 12:13:56, 29.10, 40.50
2023-11-07, 12:14:57, 29.20, 40.40
2023-11-07, 12:15:57, 29.20, 40.20
2023-11-07, 12:17:00, 29.20, 40.40
2023-11-07, 12:18:01, 29.20, 40.30
2023-11-07, 12:19:02, 29.20, 40.30
2023-11-07, 12:20:02, 29.20, 40.70
2023-11-07, 12:21:03, 29.20, 40.60
2023-11-07, 12:22:03, 29.30, 40.50
2023-11-07, 12:23:04, 29.20, 40.60
2023-11-07, 12:24:04, 29.20, 40.60
2023-11-07, 12:25:05, 29.20, 40.60
2023-11-07, 12:26:06, 29.10, 40.60
2023-11-07, 12:27:06, 29.20, 40.50
2023-11-07, 12:28:07, 29.20, 40.40
2023-11-07, 12:29:07, 29.20, 40.40
2023-11-07, 12:30:08, 29.30, 40.40
2023-11-07, 12:31:09, 29.30, 40.40
2023-11-07, 12:32:09, 29.30, 40.30
2023-11-07, 12:33:10, 29.20, 40.50
2023-11-07, 12:34:10, 29.10, 40.90
2023-11-07, 12:35:11, 29.20, 40.70
2023-11-07, 12:36:11, 29.10, 41.00
2023-11-07, 12:37:15, 29.10, 40.80
2023-11-07, 12:38:15, 29.20, 40.60
2023-11-07, 12:39:18, 29.30, 40.40
2023-11-07, 12:40:19, 29.30, 40.30
2023-11-07, 12:41:19, 29.30, 40.60
2023-11-07, 12:42:20, 29.30, 40.60
2023-11-07, 12:43:21, 29.40, 40.60
2023-11-07, 12:44:21, 29.40, 40.40
2023-11-07, 12:45:22, 29.50, 40.20
2023-11-07, 12:46:22, 29.50, 40.00
2023-11-07, 12:47:23, 29.60, 40.00
2023-11-07, 12:48:23, 29.70, 39.90
2023-11-07, 12:49:24, 29.70, 39.90
2023-11-07, 12:50:25, 29.70, 39.80
2023-11-07, 12:51:25, 29.80, 39.60
2023-11-07, 12:52:26, 29.80, 39.70
2023-11-07, 12:53:26, 29.70, 39.90
2023-11-07, 12:54:27, 29.70, 39.90
2023-11-07, 12:55:27, 29.60, 40.30
2023-11-07, 12:56:28, 29.70, 40.40
2023-11-07, 12:57:29, 29.70, 40.10
2023-11-07, 12:58:29, 29.70, 40.20
2023-11-07, 12:59:30, 29.50, 40.50
2023-11-07, 13:00:30, 29.70, 40.10
2023-11-07, 13:01:31, 29.80, 39.90
2023-11-07, 13:02:37, 29.90, 39.90
2023-11-07, 13:03:37, 30.00, 39.70
2023-11-07, 13:04:38, 30.00, 39.60
2023-11-07, 13:05:38, 30.10, 39.60
2023-11-07, 13:06:39, 30.10, 39.70
2023-11-07, 13:07:39, 30.00, 39.80
2023-11-07, 13:08:40, 30.00, 39.80
2023-11-07, 13:09:41, 30.00, 39.70
2023-11-07, 13:10:41, 30.00, 39.50
2023-11-07, 13:11:44, 29.90, 39.70
2023-11-07, 13:12:45, 29.80, 40.40
2023-11-07, 13:13:45, 29.70, 40.60
2023-11-07, 13:14:46, 29.70, 40.50
2023-11-07, 13:15:47, 29.70, 40.60
2023-11-07, 13:16:47, 29.70, 40.60
2023-11-07, 13:17:48, 29.70, 40.40
2023-11-07, 13:18:53, 29.70, 40.60
2023-11-07, 13:19:57, 29.70, 40.60
2023-11-07, 13:20:57, 29.70, 40.50
2023-11-07, 13:21:58, 29.70, 40.60
2023-11-07, 13:23:01, 29.70, 40.50
2023-11-07, 13:24:04, 29.70, 40.60
2023-11-07, 13:25:04, 29.70, 40.70
2023-11-07, 13:26:05, 29.60, 40.70
2023-11-07, 13:27:06, 29.60, 41.00
2023-11-07, 13:28:06, 29.60, 40.90
2023-11-07, 13:29:07, 29.60, 41.00
2023-11-07, 13:30:07, 29.50, 41.10
2023-11-07, 13:31:10, 29.60, 40.90
2023-11-07, 13:32:11, 29.70, 40.70
2023-11-07, 13:33:14, 29.80, 40.70
2023-11-07, 13:34:15, 29.90, 40.40
2023-11-07, 13:35:15, 29.80, 40.70
2023-11-07, 13:36:16, 29.50, 41.00
2023-11-07, 13:37:16, 29.40, 41.40
2023-11-07, 13:38:17, 29.50, 41.20
2023-11-07, 13:39:18, 29.60, 41.00
2023-11-07, 13:40:18, 29.70, 40.70
2023-11-07, 13:41:19, 29.80, 40.80
2023-11-07, 13:42:19, 29.80, 40.70
2023-11-07, 13:43:20, 29.70, 41.00
2023-11-07, 13:44:20, 29.70, 41.20
2023-11-07, 13:45:21, 29.70, 40.70
2023-11-07, 13:46:22, 29.60, 40.80
2023-11-07, 13:47:22, 29.60, 40.70
2023-11-07, 13:48:25, 29.60, 40.80
2023-11-07, 13:49:26, 29.60, 40.90
2023-11-07, 13:50:26, 29.60, 41.00
2023-11-07, 13:51:27, 29.60, 40.80
2023-11-07, 13:52:28, 29.60, 40.60
2023-11-07, 13:53:28, 29.60, 40.60
2023-11-07, 13:54:29, 29.50, 40.70
2023-11-07, 13:55:32, 29.40, 40.90
2023-11-07, 13:56:32, 29.30, 41.30
2023-11-07, 13:57:33, 29.30, 41.40
2023-11-07, 13:58:33, 29.30, 41.20
2023-11-07, 13:59:34, 29.20, 41.50
2023-11-07, 14:00:35, 29.10, 41.80
2023-11-07, 14:01:35, 29.10, 41.80
2023-11-07, 14:02:38, 29.20, 41.60
2023-11-07, 14:03:39, 29.20, 41.40
2023-11-07, 14:04:39, 29.20, 41.20
2023-11-07, 14:05:40, 29.30, 41.20
2023-11-07, 14:06:43, 29.30, 41.20
2023-11-07, 14:07:44, 29.50, 40.90
2023-11-07, 14:08:44, 29.60, 40.70
2023-11-07, 14:09:47, 29.50, 40.90
2023-11-07, 14:10:48, 29.60, 40.60
2023-11-07, 14:11:49, 29.50, 41.10
2023-11-07, 14:12:49, 29.50, 41.00
2023-11-07, 14:13:55, 29.40, 41.20
2023-11-07, 14:14:55, 29.40, 41.40
2023-11-07, 14:15:56, 29.50, 41.30
2023-11-07, 14:16:57, 29.40, 41.10
2023-11-07, 14:17:57, 29.40, 41.20
2023-11-07, 14:18:58, 29.30, 41.40
2023-11-07, 14:19:58, 29.20, 41.50
2023-11-07, 14:20:59, 29.10, 41.70
2023-11-07, 14:22:02, 29.00, 41.70
2023-11-07, 14:23:03, 29.00, 41.70
2023-11-07, 14:24:03, 29.00, 41.60
2023-11-07, 14:25:04, 29.00, 41.60
2023-11-07, 14:26:04, 29.00, 41.70
2023-11-07, 14:27:05, 29.00, 41.70
2023-11-07, 14:28:05, 29.00, 41.80
2023-11-07, 14:29:06, 28.90, 41.70
2023-11-07, 14:30:09, 28.90, 41.80
2023-11-07, 14:31:10, 28.90, 41.70
2023-11-07, 14:32:10, 28.90, 41.80
2023-11-07, 14:33:11, 28.90, 41.70
2023-11-07, 14:34:12, 28.90, 41.70
2023-11-07, 14:35:12, 28.80, 41.70
2023-11-07, 14:36:13, 28.80, 41.80
2023-11-07, 14:37:13, 28.80, 41.70
2023-11-07, 14:38:14, 28.80, 41.90
2023-11-07, 14:39:14, 28.80, 41.90
2023-11-07, 14:40:15, 28.90, 42.00
2023-11-07, 14:41:15, 28.90, 42.00
2023-11-07, 14:42:16, 28.90, 41.90
2023-11-07, 14:43:17, 29.00, 41.60
2023-11-07, 14:44:17, 28.90, 41.60
2023-11-07, 14:45:18, 28.90, 41.80
2023-11-07, 14:46:18, 28.90, 41.80
2023-11-07, 14:47:19, 28.90, 41.90
2023-11-07, 14:48:19, 28.90, 41.90
2023-11-07, 14:49:20, 28.90, 41.90
2023-11-07, 14:50:21, 28.80, 42.10
2023-11-07, 14:51:21, 28.70, 42.20
2023-11-07, 14:52:22, 28.80, 42.00
2023-11-07, 14:53:25, 28.70, 42.10
2023-11-07, 14:54:25, 28.50, 42.30
2023-11-07, 14:55:26, 28.40, 42.70
2023-11-07, 14:56:27, 28.20, 43.10
2023-11-07, 14:57:27, 28.10, 43.30
2023-11-07, 14:58:28, 27.90, 43.70
2023-11-07, 14:59:28, 27.80, 44.00
2023-11-07, 15:00:29, 27.60, 44.30
2023-11-07, 15:01:29, 27.50, 44.50
2023-11-07, 15:02:30, 27.30, 44.80
2023-11-07, 15:03:33, 27.10, 45.20
2023-11-07, 15:04:34, 26.90, 45.50
2023-11-07, 15:05:34, 26.80, 46.10
2023-11-07, 15:06:35, 26.60, 46.40
2023-11-07, 15:07:35, 26.50, 46.40
2023-11-07, 15:08:36, 26.40, 46.70
2023-11-07, 15:09:37, 26.40, 46.80
2023-11-07, 15:10:37, 26.30, 47.00
2023-11-07, 15:11:40, 26.30, 47.10
2023-11-07, 15:12:41, 26.30, 47.20
2023-11-07, 15:13:41, 26.30, 47.00
2023-11-07, 15:14:42, 26.40, 46.90
2023-11-07, 15:15:42, 26.40, 47.00
2023-11-07, 15:16:43, 26.40, 47.20
2023-11-07, 15:17:44, 26.40, 47.30
2023-11-07, 15:18:44, 26.40, 47.10
2023-11-07, 15:19:45, 26.30, 47.20
2023-11-07, 15:20:45, 26.40, 47.30
2023-11-07, 15:21:46, 26.40, 47.20
2023-11-07, 15:22:49, 26.30, 46.90
2023-11-07, 15:23:52, 26.30, 46.90
2023-11-07, 15:24:53, 0.00, 0.00
2023-11-07, 15:25:53, 26.30, 47.00
2023-11-07, 15:26:54, 26.30, 46.80
2023-11-07, 15:27:54, 26.20, 47.10
2023-11-07, 15:28:55, 26.20, 47.50
2023-11-07, 15:29:55, 26.20, 47.20
2023-11-07, 15:30:59, 26.10, 47.30
2023-11-07, 15:31:59, 26.00, 47.70
2023-11-07, 15:33:00, 26.00, 47.60
2023-11-07, 15:34:00, 26.00, 47.60
2023-11-07, 15:35:01, 26.00, 47.60
2023-11-07, 15:36:07, 26.00, 47.80
2023-11-07, 15:37:07, 26.10, 47.40
2023-11-07, 15:38:08, 26.00, 47.50
2023-11-07, 15:39:13, 26.00, 47.40
2023-11-07, 15:40:16, 26.00, 47.60
2023-11-07, 15:41:17, 26.00, 47.30
2023-11-07, 15:42:20, 25.90, 47.70
2023-11-07, 15:43:21, 25.90, 47.80
2023-11-07, 15:44:21, 25.90, 48.00
2023-11-07, 15:45:22, 25.80, 48.00
2023-11-07, 15:46:22, 25.80, 48.30
2023-11-07, 15:47:25, 25.90, 48.20
2023-11-07, 15:48:26, 25.90, 48.10
2023-11-07, 15:49:29, 26.00, 48.00
2023-11-07, 15:50:32, 25.90, 47.80
2023-11-07, 15:51:33, 25.90, 48.10
2023-11-07, 15:52:36, 26.00, 48.00
2023-11-07, 15:53:36, 25.90, 47.90
2023-11-07, 15:54:37, 25.90, 48.30
2023-11-07, 15:55:38, 25.80, 48.40
2023-11-07, 15:56:38, 25.90, 48.10
2023-11-07, 15:57:39, 25.80, 48.40
2023-11-07, 15:58:39, 25.80, 48.20
2023-11-07, 15:59:40, 25.80, 48.30
2023-11-07, 16:00:43, 25.80, 48.20
2023-11-07, 16:01:44, 25.70, 48.40
2023-11-07, 16:02:44, 25.60, 48.50
2023-11-07, 16:03:45, 25.60, 48.00
2023-11-07, 16:04:45, 25.60, 48.40
2023-11-07, 16:05:46, 25.50, 48.40
2023-11-07, 16:06:49, 25.50, 48.60
2023-11-07, 16:07:50, 25.50, 48.80
2023-11-07, 16:08:50, 25.50, 48.40
2023-11-07, 16:09:51, 25.50, 48.50
2023-11-07, 16:10:51, 25.60, 48.00
2023-11-07, 16:11:52, 25.60, 48.30
2023-11-07, 16:12:52, 25.60, 48.00
2023-11-07, 16:13:53, 25.70, 48.10
2023-11-07, 16:14:54, 25.60, 47.80
2023-11-07, 16:15:54, 25.60, 48.00
2023-11-07, 16:16:55, 25.50, 48.00
2023-11-07, 16:17:55, 25.50, 47.90
2023-11-07, 16:18:56, 25.60, 48.20
2023-11-07, 16:19:56, 25.60, 48.10
2023-11-07, 16:21:02, 25.60, 47.90
2023-11-07, 16:22:03, 25.60, 48.00
2023-11-07, 16:23:03, 25.60, 48.10
2023-11-07, 16:24:04, 25.60, 48.20
2023-11-07, 16:25:04, 25.60, 48.10
2023-11-07, 16:26:05, 25.60, 48.00
2023-11-07, 16:27:06, 25.60, 47.80
2023-11-07, 16:28:06, 25.60, 48.10
2023-11-07, 16:29:07, 25.60, 48.00
2023-11-07, 16:30:10, 25.60, 48.00
2023-11-07, 16:31:10, 25.70, 47.90
2023-11-07, 16:32:11, 25.70, 47.60
2023-11-07, 16:33:12, 25.60, 47.80
2023-11-07, 16:34:12, 25.60, 48.00
2023-11-07, 16:35:15, 25.40, 48.00
2023-11-07, 16:36:16, 25.40, 48.40
2023-11-07, 16:37:17, 25.30, 48.30
2023-11-07, 16:38:17, 25.30, 48.40
2023-11-07, 16:39:20, 25.30, 48.60
2023-11-07, 16:40:21, 25.30, 48.40
2023-11-07, 16:41:24, 25.30, 48.10
2023-11-07, 16:42:24, 25.20, 48.30
2023-11-07, 16:43:25, 25.10, 48.50
2023-11-07, 16:44:26, 25.10, 48.80
2023-11-07, 16:45:26, 25.10, 48.90
2023-11-07, 16:46:27, 25.10, 48.70
2023-11-07, 16:47:30, 25.10, 49.00
2023-11-07, 16:48:33, 25.20, 48.80
2023-11-07, 16:49:34, 25.20, 48.80
2023-11-07, 16:50:34, 25.10, 48.90
2023-11-07, 16:51:37, 25.10, 48.60
2023-11-07, 16:52:38, 25.10, 49.00
2023-11-07, 16:53:38, 25.10, 48.70
2023-11-07, 16:54:39, 25.00, 48.70
2023-11-07, 16:55:42, 25.00, 48.70
2023-11-07, 16:56:43, 25.00, 48.80
2023-11-07, 16:57:46, 24.90, 49.10
2023-11-07, 16:58:46, 24.90, 49.30
2023-11-07, 16:59:47, 24.90, 49.30
2023-11-07, 17:00:50, 24.90, 49.30
2023-11-07, 17:01:50, 24.90, 49.30
2023-11-07, 17:02:51, 24.80, 49.30
2023-11-07, 17:03:52, 24.80, 49.60
2023-11-07, 17:04:52, 24.80, 49.50
2023-11-07, 17:05:53, 24.70, 49.50
2023-11-07, 17:06:53, 24.70, 49.40
2023-11-07, 17:07:54, 24.70, 49.50
2023-11-07, 17:08:55, 24.60, 49.60
2023-11-07, 17:09:55, 24.60, 49.80
2023-11-07, 17:10:56, 24.60, 49.40
2023-11-07, 17:11:56, 24.50, 49.90
2023-11-07, 17:12:59, 24.60, 49.80
2023-11-07, 17:14:00, 24.50, 49.70
2023-11-07, 17:15:01, 24.50, 49.60
2023-11-07, 17:16:04, 24.50, 49.90
2023-11-07, 17:17:04, 24.60, 49.70
2023-11-07, 17:18:07, 24.50, 49.70
2023-11-07, 17:19:08, 24.60, 49.50
2023-11-07, 17:20:08, 24.50, 49.40
2023-11-07, 17:21:09, 24.50, 49.50
2023-11-07, 17:22:10, 24.40, 49.30
2023-11-07, 17:23:10, 24.40, 49.70
2023-11-07, 17:24:11, 24.40, 49.80
2023-11-07, 17:25:11, 24.40, 49.60
2023-11-07, 17:26:12, 24.50, 49.60
